tweeters,retweeters,weight
,cohelporg,1
,rwdrg,1
_avenu,donmufflerman,1
_avenu,everg3,1
_avenu,fighterpirate7,1
_avenu,iammlk48,1
_avenu,tauhid13,1
_avenu,trollabhakt,1
_HarshilNayak,saachin20,1
_HazirJawab,arunnutan,1
_Hinduism_,_hinduism_,1
_Hinduism_,zasambhu,1
_MiteshPatel,_mittalshah,1
_MiteshPatel,10_rekha,1
_MiteshPatel,11boms,1
_MiteshPatel,18kruti,1
_MiteshPatel,18vikaram,1
_MiteshPatel,19_vikash,2
_MiteshPatel,1ojas,1
_MiteshPatel,38jalpa,1
_MiteshPatel,500urvashi,1
_MiteshPatel,81_jignesh,1
_MiteshPatel,87_bansari,1
_MiteshPatel,aap_neel,1
_MiteshPatel,aap_petlad,1
_MiteshPatel,aapgujvolunteer,1
_MiteshPatel,aapingoa,1
_MiteshPatel,aapkipalki,1
_MiteshPatel,aapvind,1
_MiteshPatel,ahirchaarvi,1
_MiteshPatel,anshaap1,1
_MiteshPatel,baavachitra,1
_MiteshPatel,bajajhansal,1
_MiteshPatel,bomindus,1
_MiteshPatel,breakinews,3
_MiteshPatel,ca_sahay,1
_MiteshPatel,calvin30125,2
_MiteshPatel,chinmay_sav,1
_MiteshPatel,devenddr42,1
_MiteshPatel,eeshachawda,1
_MiteshPatel,gujaratdalit,1
_MiteshPatel,gujaratkiawaaz,1
_MiteshPatel,harshilgujarati,1
_MiteshPatel,i_am_anaskhan,1
_MiteshPatel,indieanarch,2
_MiteshPatel,jvsk3,1
_MiteshPatel,kamaaaa6,2
_MiteshPatel,kantiaap,1
_MiteshPatel,labdhibadger,1
_MiteshPatel,lalurohit1,1
_MiteshPatel,modi_krish1,1
_MiteshPatel,modijaisil,1
_MiteshPatel,naiksaransh,1
_MiteshPatel,namomad,1
_MiteshPatel,naveenbebra,1
_MiteshPatel,navikaarao,1
_MiteshPatel,nehapunjab,1
_MiteshPatel,nilshah2203,1
_MiteshPatel,officeofarjun,3
_MiteshPatel,patel_rajesh207,1
_MiteshPatel,phlli9,1
_MiteshPatel,prathidey,1
_MiteshPatel,r_krishnan09,1
_MiteshPatel,rambabu_14,1
_MiteshPatel,rana_fenny,1
_MiteshPatel,rathodshaiv,1
_MiteshPatel,rudrchotaliya,2
_MiteshPatel,sab_subh_hai,1
_MiteshPatel,sanjayvmor,1
_MiteshPatel,sawanpurohit,1
_MiteshPatel,sonamishere,1
_MiteshPatel,the_sailor_men,1
_MiteshPatel,tilakshroff,1
_MiteshPatel,umeshaappcmc,1
_MiteshPatel,vristib,1
_MiteshPatel,zaalimanna,1
_Narad,mkankunj,1
_standupcentral,iimcomic,1
_standupcentral,karthikvadde18,1
_SwarajIndia,radheyshyamsin6,1
_SwarajIndia,workingonnow,1
_WomanInAttic,_womaninattic,1
1997INDIAN,ajtnegi,1
1Patelzuber,3a6a51b16534495,1
1Patelzuber,afzalkhaniyc,1
1Patelzuber,anchanlata,1
1Patelzuber,annu_philip,1
1Patelzuber,ashfaque156,1
1Patelzuber,delhiite_ggn,1
1Patelzuber,farahishabina,1
1Patelzuber,furkansayed1,1
1Patelzuber,gops333,1
1Patelzuber,husainghw,1
1Patelzuber,manish_manisja,1
1Patelzuber,mikedesai,1
1Patelzuber,mintyghost,1
1Patelzuber,patelsarfaraz68,1
1Patelzuber,prabhakarup1,1
1Patelzuber,richasharma0971,1
1Patelzuber,sabnis_atmaram,1
1Patelzuber,sameer470,1
1Patelzuber,shabrawmk1,1
1Patelzuber,shyamlalaggarw1,1
1Patelzuber,tanim0104,1
1Patelzuber,zuber2712,1
616476fbde873af,xglgu5obsw9j6xe,1
A_Observr,cpsingh_punjab,1
AamAdmy,aamadmy,1
AAP_Updates,aap_updates,1
aapakhi,anjaniward184,1
AAPNewsAlert,bharatparivrtan,1
AAPNewsAlert,brijesh88220727,1
AAPNewsAlert,gaganm12,1
AAPNewsAlert,georgekurian4k,1
AAPNewsAlert,guru9899,1
AAPNewsAlert,ikumarashok,1
AAPNewsAlert,jblovesindia,1
AAPNewsAlert,kapilmudgal75,1
AAPNewsAlert,lailafiaz,1
AAPNewsAlert,mateenaap,1
AAPNewsAlert,matram_vande,1
AAPNewsAlert,mgmnair,1
AAPNewsAlert,moinaltaf47,1
AAPNewsAlert,muntaziraapka,1
AAPNewsAlert,rajeshpilania4,1
AAPNewsAlert,rajeshved36,1
AAPNewsAlert,rajkovvali,1
AAPNewsAlert,rkbahadur1,1
AAPNewsAlert,shalminhere,1
AAPVind,500urvashi,1
AAPVind,eagl3eye_,1
AAPVind,iholycow,1
AAPVind,ithetrollkiller,1
AAPVind,kehkdsunga,1
AAPVind,modi3rdclass,1
AAPVind,sehgal_indian,1
aartic02,_mohdriyaz,1
aartic02,aap_jehanabad,1
aartic02,aapdiwana,1
aartic02,aapjnp,1
aartic02,aapkamuzzammil,1
aartic02,aapkiaawaaz,2
aartic02,aaplogical,1
aartic02,achalk14,1
aartic02,amitazad67,1
aartic02,anilkmathur,1
aartic02,babucrpfdelhi,1
aartic02,beingayang,1
aartic02,bharmalreturns,1
aartic02,citizenspov,1
aartic02,cmasureshpetkar,1
aartic02,dangeo1982,1
aartic02,dasmld,1
aartic02,delhi_kapil,2
aartic02,deveshthwal,1
aartic02,dhruvrastogi04,1
aartic02,dineshattresh,1
aartic02,gamgrg,1
aartic02,gr8india,1
aartic02,guptanaveenji,1
aartic02,ichirpy,1
aartic02,imrankh23147478,1
aartic02,indigokores,1
aartic02,iraaajas,1
aartic02,irsh888n,1
aartic02,itwasnotme321,1
aartic02,jhon23camp,1
aartic02,kamlendrasingh3,1
aartic02,kaurrjit,1
aartic02,kishorforyou,1
aartic02,kziya743,1
aartic02,lovely_phaaji,1
aartic02,malaykumargiri,1
aartic02,malimpatel1,1
aartic02,meerashah5,1
aartic02,mrrdchavan,1
aartic02,msuthar000,1
aartic02,muzzammilaap,2
aartic02,naveenbebra,1
aartic02,ndb143,1
aartic02,nsarika,1
aartic02,osman_ali187,1
aartic02,pavan_sethi,1
aartic02,proudindian66,1
aartic02,rajamel2107,1
aartic02,ravindraathel,1
aartic02,rizwanrizzzii,1
aartic02,sandipcapt,1
aartic02,sharadg287,1
aartic02,shubhamaap,1
aartic02,skneel1,1
aartic02,sourabhjainiet,1
aartic02,sreeharsha2015,1
aartic02,sshail5455,1
aartic02,sudhans49891901,1
aartic02,sudhirreddy920,1
aartic02,svaquas,1
aartic02,tbshjml,1
aartic02,vinita_agr,1
aartic02,virdisharma,1
aartic02,virkamu,1
aartic02,yasirrehman02,1
AartiTikoo,akhilnairashok,1
aashishrazdan,apllalkesh,1
ABCYoutubeCh,ideepakkapoor,1
ABCYoutubeCh,veer_h27,1
abhic_1983,abhinair86,1
abhic_1983,aryavaani404,1
abhic_1983,avdheshkumartsi,1
abhic_1983,dannys640,1
abhic_1983,deepaksam5,1
abhic_1983,deepankarthakur,1
abhic_1983,k_bhairav,1
abhic_1983,kya_bakte_ho,1
abhic_1983,markphani,1
abhic_1983,nakshatrala,1
abhic_1983,neophyte11,1
abhic_1983,ramusha1983,1
abhic_1983,sanpras1007,1
abhic_1983,shailendra26051,1
abhic_1983,shekharrathore,1
abhic_1983,shyekra,1
abhic_1983,srajorakgp,1
abhic_1983,travi_chandra,1
abhic_1983,vaayu_putra,1
abhic_1983,venkat80777360,1
abhic_1983,vidyaranyaks,1
abhitripathi15,sethichandigarh,1
Accion,yaroslavs5kop,1
AdityaNair20,16vpm,1
AdityaNair20,85_ritika,1
AdityaNair20,adityanair20,2
AdityaNair20,adwaitanway,1
AdityaNair20,amit09081986,1
AdityaNair20,arjundares,1
AdityaNair20,arvind291,1
AdityaNair20,ashimraizada,1
AdityaNair20,barnwalajay00,1
AdityaNair20,bijubcs,1
AdityaNair20,biswasranit,1
AdityaNair20,dhriyamana,1
AdityaNair20,harcosashutosh,1
AdityaNair20,kartikeyasriv16,1
AdityaNair20,kaynyk,1
AdityaNair20,lakshmikantseth,1
AdityaNair20,manishupreti9,1
AdityaNair20,mayanktiwari011,1
AdityaNair20,mejeremy99,1
AdityaNair20,modhgil,1
AdityaNair20,mritunjay1977,1
AdityaNair20,nikharbudhadeo,1
AdityaNair20,nirajsi14372304,1
AdityaNair20,nishadshivani,1
AdityaNair20,nishant10010,1
AdityaNair20,nivedim,1
AdityaNair20,parodyrowdy,1
AdityaNair20,peyrillathavan,1
AdityaNair20,rajeevakumaram,1
AdityaNair20,ravulasharan,1
AdityaNair20,sanjay99000,1
AdityaNair20,saurabhgarg_sg,1
AdityaNair20,shuklaism,1
AdityaNair20,sorukushwaha,1
AdityaNair20,soumyadeepdebna,1
AdityaNair20,springsreddy,1
AdityaNair20,sqrt7,1
AdityaNair20,swapniljagdale8,1
AdityaNair20,tarekfatah,1
AdityaNair20,twisted4fun,1
AdityaNair20,vadeirade,1
AdityaNair20,xsicular,1
AdityaNair20,yamlaa41,1
adybhel,achaleshamar,1
ahmedtells,mkkhanmk,1
airnewsalerts,abhi_pundit,1
airnewsalerts,acharyaprakash,1
airnewsalerts,akg316arvind,1
airnewsalerts,anuraganuj,1
airnewsalerts,click2amit,1
airnewsalerts,dailynewspicks,1
airnewsalerts,debasish0102,1
airnewsalerts,deepak00754,1
airnewsalerts,deeptiyvd,2
airnewsalerts,drkalania,1
airnewsalerts,gandhigoldy,1
airnewsalerts,gps27,1
airnewsalerts,jamnadassrajora,1
airnewsalerts,ketultheking786,1
airnewsalerts,mithu796311,1
airnewsalerts,mpraj3,1
airnewsalerts,msxna83,1
airnewsalerts,pandeymukesh23,1
airnewsalerts,rahul_does,1
airnewsalerts,sajid_monsoori,1
airnewsalerts,sangha79839513,1
airnewsalerts,sanju19821,1
airnewsalerts,sara_hassan,1
airnewsalerts,srinivasair,1
airnewsalerts,truevirathindu,1
ajaymaken,chandnichowkls,1
ajaymaken,sujitkumar5555,2
AjoyAshirwad,lucifer_damned,1
akka_Jacob,vishalkumarg87,1
akpndy,1824sphurthy,1
akron_88,vivekkapoor111,1
Akshaysinghel,amz360,1
AmanatUllah23,sanjay_lycsidhi,3
AmanatUllah23,upycw_official,3
AmarKrishnaJha,_drcool_,1
AmarKrishnaJha,justjuning,1
ameytirodkar,azazshaikhiyc,1
amilliff,hamzashad01,1
amilliff,upelections2017,1
amishra77,manish26s,1
amit_2912,amit_2912,1
amit_2912,anamika_017,1
Amit_Diwakar_IN,rprashant3,2
AmitDhiman_,anonymouspanjab,1
AmitDhiman_,drschetankumar,1
AmitDhiman_,mayank143d,1
AmitDhiman_,pollingmachine_,1
AmitDhiman_,punjab_bolda,1
AmitDhiman_,shrutiahuja14,1
AmitDhiman_,vipan2u,1
AmiteshK01,_dsrajput,1
AmiteshK01,anti_conversion,1
AmiteshK01,crazykanika,1
AmiteshK01,ekaurcynic,1
AmiteshK01,gyan198,1
AmiteshK01,kaushikpandya48,1
AmiteshK01,meena7099,1
AmiteshK01,modiji77,1
AmiteshK01,namo_satya,1
AmiteshK01,ravi_saraogi,1
AmiteshK01,rjvraina,1
AmiteshK01,ssharma68,1
AmiteshK01,tomarrawat,1
amitgupta0310,adroit_research,1
amitgupta0310,ajitpjain1,1
amitgupta0310,baredevili,1
amitgupta0310,chetankothari_,2
amitgupta0310,nileshtrivedi,1
AmitHPanchal,abhiaftermath,1
AmitHPanchal,amits89,1
AmitHPanchal,being_akbar,1
AmitHPanchal,currenttechfeed,1
AmitHPanchal,dipalit,1
AmitHPanchal,header_labs,1
AmitHPanchal,ronakpanchalrr,1
AmitHPanchal,sfx11,1
AmitHPanchal,viraatsud,1
AmitHPanchal,vkansagra,1
AmmU_MaanU,ammu_maanu,1
AmmU_MaanU,solosaysit,1
AmmU_MaanU,thangam5758,1
amolsainis,kiranmgosavi,1
analyseasia,navkendar_idc,7
Anand_SolKnight,bugs_punny,1
Anand_SolKnight,stupidosaur,1
AnandGadeSakal,agrowon,1
AnandGadeSakal,rohan_kadam04,1
AnandGadeSakal,vishwasjj,1
AnandM25,bhavnapb,1
AnandM25,bhs7rocks,1
AnandM25,coffeetime112,1
AnandM25,colkt,1
AnandM25,ilovedirestrait,1
AnandM25,jemin_p,1
AnandM25,monk_razr,1
AnandM25,newindianxpress,1
AnandM25,rajjorani,1
AnandM25,shailendra1212,1
AnandM25,sri9011,1
AnandM25,sumitsharma_91,1
AnandM25,vinirish,1
AnandM25,yelvee,1
AnandM25_TNIE,suhana41,1
AnchliaAnil,atlantesindia,1
AnchliaAnil,rajkumar1964raj,1
ANI_news,anupama2014,1
ANI_news,banizlam,1
ANI_news,deepaksam5,1
ANI_news,deeptiyvd,1
ANI_news,imsanjeevthakur,1
ANI_news,jhamahakundanam,1
ANI_news,jodhpur_blue,1
ANI_news,rakeshb71917365,1
ANI_news,sainath_kits,1
ANI_news,snatansupremacy,1
anil_khandal,saurabhindoriya,1
anilkohli54,akg316arvind,1
anilkohli54,akhaip,1
anilkohli54,arbind1982,1
anilkohli54,arunmcops,1
anilkohli54,bhavahyuktah,1
anilkohli54,bhiseramesh,1
anilkohli54,biswajit_padhy,1
anilkohli54,commandersaini,1
anilkohli54,kkantbajpai,1
anilkohli54,marathabaan,2
anilkohli54,minesh_jsn,1
anilkohli54,nanditakhaire,1
anilkohli54,nationalistdoc,1
anilkohli54,ramesh94_bithar,1
anilkohli54,ravi_saraogi,1
anilkohli54,sachanuj,1
anilkohli54,sbalyan,2
anilkohli54,shahsuneel,1
anilkohli54,upsunson,1
anilkohli54,vaibhavg10,1
anilkohli54,vatsmanoj55,1
anilkohli54,vidyaranyaks,2
anilkohli54,vitthaal,1
anilrai,indiasbigdebate,1
anisaz9_basit,lodhamar,1
anisaz9_basit,shakkrpara,1
anjanathadhani,archtomy,1
AnjuNagarajan,dabral_chand,1
AnjuNagarajan,gitithadani,1
AnjuNagarajan,maheshjaiswal36,1
AnjuNagarajan,pragya_bhushan,1
AnjuNagarajan,sudhirputhran,1
AnjuNagarajan,veerkumar6717,1
AnjuNagarajan,ysbais,1
AnkitLal,paragpatelpower,1
AnkitLal,rahulkandwar,1
anupamdeb775,wbe1947,1
anuragbhateja,fekubuster,1
aolschools,bharat_golakiya,1
aolschools,nirmalaahuja1,1
arifkhan7,arunram,1
arifkhan7,jvsk3,1
arifkhan7,saritax,1
arifkhan7,simaabhashmi,1
arifkhan7,tinucherian,1
arifkhan7,vibhurishi,1
AroundDIndia,ipcircus,1
AroundDIndia,namocurrent,1
ArunSFan,jamshydeccan,1
ArunSFan,muhamme06867933,1
ArunSFan,muhdpc,1
aruproytweets,arun2981,1
aruproytweets,manojgulnar,1
aruproytweets,reenu1966,1
arvasudevan,ramana1729,1
arvind_69,iamsanumanna,1
Ashish_1905,johntho49503509,1
ashish0108sheth,realdeshmukh,1
ashish0108sheth,vivekkapoor111,3
ashok_baruah,sa_matthana,1
ashokepandit,mrakashss,1
ashokepandit,nandakrishna2,1
ashokepandit,rakeshb71917365,1
ashokgehlot51,cybercongress,1
ashokgehlot51,gehlotashokfans,2
ashokism,ashokism,1
ashu3page,2023ajith,1
ashu3page,30vineet,1
ashu3page,aakhiri_salaam,1
ashu3page,aap2014kumar,1
ashu3page,aapadarsh,1
ashu3page,aapdiwana,1
ashu3page,aapjnp,1
ashu3page,aapkamuzzammil,1
ashu3page,aapkarauf,1
ashu3page,aapkiaawaaz,1
ashu3page,aaprevolutioncg,1
ashu3page,aapved,1
ashu3page,abinash_2k,1
ashu3page,aishwaryverma9,1
ashu3page,akarimi1974,1
ashu3page,akhil5in,1
ashu3page,alamgirizvi,1
ashu3page,altaf_pathan,1
ashu3page,amandeep_kler,1
ashu3page,amitdeshwal77,1
ashu3page,amms28,1
ashu3page,ankurietcs,1
ashu3page,anupamdeb775,1
ashu3page,arif4aap,1
ashu3page,arunesh__deep,1
ashu3page,astro_rat,2
ashu3page,bansodsada,1
ashu3page,bardhmanlyc,1
ashu3page,bd8a9b02c9214b7,1
ashu3page,beingsafdar,1
ashu3page,bharat_builder,1
ashu3page,bharatiyasevak,1
ashu3page,bhati_yash,1
ashu3page,bibipakhii,1
ashu3page,bodhisnews,1
ashu3page,boughkisor,2
ashu3page,chandansingh57,1
ashu3page,choudhurysam1,1
ashu3page,darkdestinynme,1
ashu3page,dilip_boghani,1
ashu3page,dipsticktest,1
ashu3page,divyajn07,1
ashu3page,dpadhihari,1
ashu3page,drhsvastrakar,2
ashu3page,drkeza,1
ashu3page,drmalikkalam,1
ashu3page,fawu25,1
ashu3page,freeforall2014,1
ashu3page,funloveraap,1
ashu3page,furkansayed1,1
ashu3page,gargtarun1987,1
ashu3page,gksid12,1
ashu3page,gr8india,1
ashu3page,gupta1587,1
ashu3page,gurpreetjhand,1
ashu3page,gyanguru2707,1
ashu3page,gyansr,1
ashu3page,hrpritz,1
ashu3page,iammastanvali,1
ashu3page,iamskshabbir,1
ashu3page,ideaofcongress,1
ashu3page,indigokores,1
ashu3page,ishi891,1
ashu3page,ivntalks,1
ashu3page,j0shig,1
ashu3page,janlokpaal,1
ashu3page,jethiankur,2
ashu3page,jhon23camp,1
ashu3page,jiji_jai,1
ashu3page,joe_joeluis,1
ashu3page,jyotishankarjha,2
ashu3page,kantadhal,1
ashu3page,kapindraverma,1
ashu3page,khan96faiz,1
ashu3page,kumar69781989,1
ashu3page,lovely_phaaji,2
ashu3page,maddy_saheb,1
ashu3page,magicbull1962,1
ashu3page,mahaveernetaji,1
ashu3page,mandeep2025,1
ashu3page,mandirchorbjp,1
ashu3page,manikptk,1
ashu3page,manishbhardwaj1,1
ashu3page,manju_datta,1
ashu3page,mannu209,1
ashu3page,mansoor05026046,1
ashu3page,martikhabre,2
ashu3page,mdisrafil095,1
ashu3page,mnakthar,1
ashu3page,moeen_sayed_86,1
ashu3page,mohanchamathil,1
ashu3page,monsun14,1
ashu3page,mukeshrai881,1
ashu3page,muntaziraapka,1
ashu3page,muzzammilaap,1
ashu3page,myvivek1989,1
ashu3page,naam_pk,1
ashu3page,naveenbebra,1
ashu3page,nawabmirosmana2,1
ashu3page,nayak22092008,1
ashu3page,nazrah,1
ashu3page,niazishadab,1
ashu3page,patel6786,1
ashu3page,pdrsudhakar,1
ashu3page,plahlu50,1
ashu3page,politrick_,1
ashu3page,pradeep4aap,1
ashu3page,pradeep57405168,1
ashu3page,pramodkr7227,1
ashu3page,prashantaap,2
ashu3page,prince_chd,1
ashu3page,proudaapian1,1
ashu3page,rahulj_09,1
ashu3page,rahulkandwar,1
ashu3page,rajeshdm10,1
ashu3page,rangasiyaar,1
ashu3page,ranjity64774415,1
ashu3page,renjjo,1
ashu3page,rkam105,1
ashu3page,rsrajat365,1
ashu3page,saadseyes7,1
ashu3page,sadelhisatish1,1
ashu3page,sahilcongres1,1
ashu3page,samk7019,1
ashu3page,satenderm,1
ashu3page,saurav_mrigank,1
ashu3page,sehgal_indian,1
ashu3page,shahzadadeindia,1
ashu3page,shaktishekhar39,2
ashu3page,shehzad_ind,1
ashu3page,sheikabdurahman,1
ashu3page,shekhargawade,1
ashu3page,shiyadshah,2
ashu3page,skg31skg,2
ashu3page,skneel1,1
ashu3page,slb_kr,1
ashu3page,sourabhx25,1
ashu3page,ssagar561,1
ashu3page,sunny4aap,1
ashu3page,surajrai_,2
ashu3page,swamivipin,1
ashu3page,tinni_aphrodite,1
ashu3page,tiranga1947,1
ashu3page,virdisharma,1
ashu3page,waseemqadiri,1
ashu3page,whozdistauheed,1
ashujoshi27,rohitgokhale,1
AshwinderRaj,daphinedndc,1
ashwinmushran,mrsinghcricump,1
asiannewsindia,suhana41,1
askdheeraj,indieanarch,1
asraghunath,sourava88384237,1
assassinsps,pdev070,1
Ateendriyo,anshikashukla,1
Ateendriyo,ghoshabhshk,1
Ateendriyo,kapadiapranav,1
Ateendriyo,srini_hariharan,1
Atheist_Krishna,_prejudiced,1
Atheist_Krishna,000mrs000,1
Atheist_Krishna,8dilip,1
Atheist_Krishna,aapkatejubhaiya,1
Atheist_Krishna,abhashkumarbhoi,1
Atheist_Krishna,abhijeetkum,1
Atheist_Krishna,ablearcher7,1
Atheist_Krishna,aditya9972,1
Atheist_Krishna,advancedmaushi,1
Atheist_Krishna,am_ujjwal,1
Atheist_Krishna,amitdch,1
Atheist_Krishna,anando_dutta,1
Atheist_Krishna,ankitvasta1,1
Atheist_Krishna,apnadk,1
Atheist_Krishna,athreyaster,1
Atheist_Krishna,atulcfo,1
Atheist_Krishna,banjobawra,1
Atheist_Krishna,baruahrana123,1
Atheist_Krishna,bawri_chori,1
Atheist_Krishna,be_manusya,1
Atheist_Krishna,beiing_tiger_,1
Atheist_Krishna,benjwalanuj,1
Atheist_Krishna,berozgaarhoo,1
Atheist_Krishna,bhaisaabkoram,1
Atheist_Krishna,bhandariadit,1
Atheist_Krishna,bhubana_nanda,1
Atheist_Krishna,bist6govind,1
Atheist_Krishna,chaitanya_cj7,1
Atheist_Krishna,champ_nikk,1
Atheist_Krishna,chweeneytodd,1
Atheist_Krishna,cinemaakikasam,1
Atheist_Krishna,coffeepencamera,1
Atheist_Krishna,control_uday,1
Atheist_Krishna,cricket_holic,1
Atheist_Krishna,deedhinsaan,1
Atheist_Krishna,devsr84,1
Atheist_Krishna,dhruvalp3,1
Atheist_Krishna,dineshlakhanpa1,1
Atheist_Krishna,hanamantaasangi,2
Atheist_Krishna,harrygoswami95,1
Atheist_Krishna,harsh_nagpal,1
Atheist_Krishna,hitler_baba,1
Atheist_Krishna,iamask_avinash,1
Atheist_Krishna,iamgauravkake,1
Atheist_Krishna,ihavnthandle,1
Atheist_Krishna,imsanjay_21,1
Atheist_Krishna,iomkumar,1
Atheist_Krishna,it_keeda,1
Atheist_Krishna,itsmeadii1221,2
Atheist_Krishna,iyengarhgv,1
Atheist_Krishna,jsap4,1
Atheist_Krishna,justkiddingyaar,1
Atheist_Krishna,kachhuaachhaap,1
Atheist_Krishna,keerthinarayan8,1
Atheist_Krishna,kejublackmailer,1
Atheist_Krishna,krutarth8495,1
Atheist_Krishna,kuldpvys,1
Atheist_Krishna,legenddhananjay,1
Atheist_Krishna,mi_puneri,1
Atheist_Krishna,modicure,1
Atheist_Krishna,mohitjakhariya,1
Atheist_Krishna,moodybansal,1
Atheist_Krishna,mrkotians,1
Atheist_Krishna,mshivaram,1
Atheist_Krishna,muditkh,1
Atheist_Krishna,n2r3ndr2,2
Atheist_Krishna,naik_raish,1
Atheist_Krishna,nansknight,1
Atheist_Krishna,naresh0052,1
Atheist_Krishna,niksnirav,1
Atheist_Krishna,nisarg_parikh,1
Atheist_Krishna,nkblr,1
Atheist_Krishna,not_that_techie,1
Atheist_Krishna,notrajnikant,1
Atheist_Krishna,outthinker83,1
Atheist_Krishna,parthpa07241800,1
Atheist_Krishna,payalbhayana,1
Atheist_Krishna,pikukaushal,1
Atheist_Krishna,pmkejri,1
Atheist_Krishna,pradeep3940,1
Atheist_Krishna,prahladkr,1
Atheist_Krishna,prashan20943955,1
Atheist_Krishna,prashant1056,1
Atheist_Krishna,prashantm52,1
Atheist_Krishna,prembhatt0286,1
Atheist_Krishna,raghavrathi15,1
Atheist_Krishna,ramanpran,1
Atheist_Krishna,ranga_swamy,1
Atheist_Krishna,ravikumar_8484,2
Atheist_Krishna,rbr6000,1
Atheist_Krishna,ridhima0107,1
Atheist_Krishna,rightarmover_,1
Atheist_Krishna,rockingmulga,1
Atheist_Krishna,saahilrathi21,1
Atheist_Krishna,sainath_kits,2
Atheist_Krishna,saminsane,1
Atheist_Krishna,sandy_ag,1
Atheist_Krishna,sanjayjoshi27,1
Atheist_Krishna,sarcasticsadhu,1
Atheist_Krishna,shashishekhard,1
Atheist_Krishna,shettyshashank5,1
Atheist_Krishna,shewalevitthal,1
Atheist_Krishna,shobhitjiet,1
Atheist_Krishna,sir_khujliwal,1
Atheist_Krishna,skywalker8901,1
Atheist_Krishna,snjy_rajguru,1
Atheist_Krishna,snoovemehrotra,1
Atheist_Krishna,sri_newton,1
Atheist_Krishna,subramanyajois,1
Atheist_Krishna,tarunpall,1
Atheist_Krishna,thrills_cheap,1
Atheist_Krishna,thumbahasivu,1
Atheist_Krishna,thy_sikander,1
Atheist_Krishna,tigervaishnav,1
Atheist_Krishna,twety_swety,1
Atheist_Krishna,twiish_,1
Atheist_Krishna,ugramveeram123,1
Atheist_Krishna,umadeviumeein,1
Atheist_Krishna,unknownpagal,1
Atheist_Krishna,vaayu_putra,1
Atheist_Krishna,vanshnarayan,1
Atheist_Krishna,viewsspade,1
Atheist_Krishna,vikas_sillycon,1
Atheist_Krishna,vineypandey,1
Atheist_Krishna,virajjk,1
Atheist_Krishna,wicked_asr,1
Atheist_Krishna,woh_ladka,1
Atheist_Krishna,yindia_05,1
atulkasbekar,k2ketkitara,1
AUTOTODAYMAG,runsimrun,1
avatans,rajeevsrinivasa,1
avatans,suniljakkaraju,1
avd_kvp,sahilku65334183,1
awesomeindia83,nirmalyaseo,1
awesomeindia83,opentwletter,1
Awhadspeaks,daily_ncp,1
ayushman_06,subodh_sarthi,1
azomer,jpal_global,1
azomer,pritha88,1
azomer,ulkakelkar,1
bainjal,dpatell19471,1
BajajAllianzLIC,4h_treyu,1
BajajAllianzLIC,4ngeezy__,1
BajajAllianzLIC,aarlcanob,1
BajajAllianzLIC,abobassam9465,1
BajajAllianzLIC,aboommar97,1
BajajAllianzLIC,ah_shlz,1
BajajAllianzLIC,amol_m1980,1
BajajAllianzLIC,anaiysefootbal,1
BajajAllianzLIC,angelcifuente24,1
BajajAllianzLIC,austradetastlng,1
BajajAllianzLIC,avonsfalries,1
BajajAllianzLIC,brun3tte_the,1
BajajAllianzLIC,ciubdeeeg,1
BajajAllianzLIC,farens_worid,1
BajajAllianzLIC,feederiico_6,1
BajajAllianzLIC,g0thponcho,1
BajajAllianzLIC,glrl_faded,1
BajajAllianzLIC,hugheswarwlck,1
BajajAllianzLIC,iamrud8,1
BajajAllianzLIC,j0nmonastero,1
BajajAllianzLIC,khasanb36,1
BajajAllianzLIC,luzbelenlaria,1
BajajAllianzLIC,maldltohobbit,1
BajajAllianzLIC,malsieroach,1
BajajAllianzLIC,mlnapeartree,1
BajajAllianzLIC,mlnimoderns,1
BajajAllianzLIC,polo_princess97,1
BajajAllianzLIC,pritambakshi501,1
BajajAllianzLIC,rauhivamps,1
BajajAllianzLIC,rdx_75,1
BajajAllianzLIC,samlalaql,1
BajajAllianzLIC,savyvonne699,1
BajajAllianzLIC,smoothste2,1
barbarindian,27amit,1
barbarindian,afzza_00,1
barbarindian,ahindu_,1
barbarindian,bharath_b2,1
barbarindian,choudhurysam1,1
barbarindian,dineshattresh,1
barbarindian,dinipc,1
barbarindian,ganeshchetan,1
barbarindian,gnr_rwt,1
barbarindian,harsha_raghu,1
barbarindian,hindu_minority,1
barbarindian,iamsmithaa,1
barbarindian,jagankris,1
barbarindian,jpackjack,1
barbarindian,jugnort,1
barbarindian,laxmisagarnitw,1
barbarindian,lodhamar,1
barbarindian,lovely_phaaji,1
barbarindian,mohanrakesh1909,1
barbarindian,mokrish,1
barbarindian,monk_razr,1
barbarindian,nanditasoibam,1
barbarindian,neerajgoyal8,1
barbarindian,nilofar31,1
barbarindian,palomasharma,1
barbarindian,prakash_joshi01,1
barbarindian,raghuaiyar,1
barbarindian,rajeevjaiiswal,1
barbarindian,s_inttam,1
barbarindian,s_navroop,1
barbarindian,sanjay2114,1
barbarindian,sasha557931,1
barbarindian,seetharamakota1,1
barbarindian,squaregas,1
barbarindian,stupidosaur,1
barbarindian,surajrai_,1
barbarindian,swarajeksankalp,1
barbarindian,the_pkc,1
barbarindian,vidyut,1
barbarindian,vinaleekha1,1
barbarindian,vishaldadlani,1
barbarindian,vsdca13,1
barbarindian,watdehel,1
BatchMasterInd,leena_masih,1
BatchMasterInd,techsiddhi,1
