"ID;""tweet"";""username"""
"187;""RT @Punitspeaks: Survey result so far by @PMOIndia on #Demonetization 5 lakh response in 24 hrs 90% supports note ban #MeraDeshBadalRaha¸æçì†º"";""abhaymishra09"""
"188;""Harvards Larry Summers calls #Demonetization as poor policy with disproportionate negative impact on poortradehttps:tco2Tt2SfM0g0"";""roshankar"""
"189;""RT @ShashiTharoor: @anandkamal Frankly i dont understand why @narendramodi doesnt address Parlmnt on #Demonetization Its his duty&amp"";""Himansh29466255"""
"190;""RT @IndiaFactsOrg: #Demonetization: The Ultimate Weapon against Black economy https:tcofWvEuH2De6 via @IndiaFactsOrg"";""JhansiKiRani77"""
"191;""RT @ShashiTharoor: Joined the line of Opposition MPs demonstrating solidarity on #demonetization &amp"";""Himansh29466255"""
"192;""Monumental blunder or monumental plunder or both #demonetization"";""Sukant_Khurana"""
"193;""RT @rishibagree: And they say #demonetization is failure https:tcoWnjIUqIhdW"";""sainath_kits"""
"194;""RT @DrGPradhan: 8This tweet of @minimathur BIBI explains why she is having a prob with #demonetization In first part she says she cant¸æçì†º"";""gopsec2"""
"195;""Modi acted against national interest The way to cashless economy need not be #Demonetization A badly planned move"";""karunasanghvi"""
"196;""RT @Atheist_Krishna: The effect of #Demonetization !! https:tcoA8of7zh2f5"";""beiing_tiger_"""
"197;""RT @rishibagree: More than 700 Fish Vendors across Kolkata have started using ewalletsBefore #demonetization this number was zero Thi¸æçì†º"";""sainath_kits"""
"198;""RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full disclosure &amp"";""Maninde42125473"""
"199;""RT @Punitspeaks: Survey result so far by @PMOIndia on #Demonetization 5 lakh response in 24 hrs 90% supports note ban #MeraDeshBadalRaha¸æçì†º"";""AtishhR"""
"200;""RT @Hemant_80: Did you vote on #Demonetization on Modi survey app"";""raovikashpranav"""
"201;""RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization https:tco9NheK63TPg"";""aapkaTejuBhaiya"""
"202;""RT @Atheist_Krishna: The effect of #Demonetization !! https:tcoA8of7zh2f5"";""krutarth8495"""
"203;""RT @ANI_news: The queues are not getting longer but are getting shorter day by day: Chanda KocharICIC MD and CEO #demonetization https:t¸æçì†º"";""sainath_kits"""
"204;""RT @ShefVaidya: When was the last time you saw Naveen Patnaik or Chandrababu Naidu being interviewed on BBC or NDTV on #DeMonetization"";""sainath_kits"""
"205;""RT @pGurus1: #Demonetization move of Modi"";""vkn2904"""
"206;""RT @Gadgets360: After the #demonetization searches about #NarendraModis app are trending on app stores https:tcoZetKRqqClX"";""ateeqtak"""
"207;""RT @Atheist_Krishna: The effect of #Demonetization !! https:tcoA8of7zh2f5"";""Thy_SikANDER"""
"208;""RT @ashu3page: A man shaved his head at JantarMantar in protest against #Demonetization on 13th day of the move https:tcoIeXuia3J0X"";""Bodhisnews"""
"209;""RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization https:tco9NheK63TPg"";""niksnirav"""
"210;""RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp"";""shrenik_gandhi"""
"211;""RT @Punitspeaks: Survey result so far by @PMOIndia on #Demonetization 5 lakh response in 24 hrs 90% supports note ban #MeraDeshBadalRaha¸æçì†º"";""4ushashishekhar"""
"212;""RT @DrGPradhan: 8This tweet of @minimathur BIBI explains why she is having a prob with #demonetization In first part she says she cant¸æçì†º"";""Himalayanyogi2"""
"213;""RT @rishibagree: A Housewifes view on #demonetization https:tconFwuiZUJOD"";""sainath_kits"""
"214;""RT @ItzCash: @suryanavin MD ItzCash was live on ET talking about the impact of #Demonetization towards digitization in Indiahttps:tc¸æçì†º"";""SuryaNavin"""
"215;""RT @ashu3page: A man shaved his head at JantarMantar in protest against #Demonetization on 13th day of the move https:tcoIeXuia3J0X"";""aishwaryverma9"""
"216;""RT @MinhazMerchant: Difficult to verify but if true points to orchestrated campaign to discredit #demonetization with paid fearmongers htt¸æçì†º"";""sainath_kits"""
"217;""RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization https:tco9NheK63TPg"";""deedhinsaan"""
"218;""RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full disclosure &amp"";""ketan99222"""
"219;""RT @DrGPradhan: 8This tweet of @minimathur BIBI explains why she is having a prob with #demonetization In first part she says she cant¸æçì†º"";""patriotindian12"""
"220;""RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hardsÖ"";""usanghvi55"""
"221;""RT @jay_ambadi: L&amp"";""AtheistDevil"""
"222;""RT @DrGPradhan: 8This tweet of @minimathur BIBI explains why she is having a prob with #demonetization In first part she says she cant¸æçì†º"";""ObhanAjay"""
"223;""RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp"";""abhinavaawara"""
"224;""RT @YSRCParty: Days before #Demonetization announcement @ncbn sold his Heritage sharesclearly evident that he had prior knowledge of the¸æçì†º"";""delli_sai"""
"225;""RT @rishibagree: This is exactly how some people behaving on #demonetization Since Modi Did it lets oppose itIf Sonia Gandhi have done i¸æçì†º"";""sainath_kits"""
"226;""RT @JasBJP: Today I delivered a speech on various issues including #BlackMoney n #demonetization at @BJPKonnagar@narendramodi @AmitShah @s¸æçì†º"";""JasBJP"""
"227;""RT @jamewils: Economy and cost of #Demonetization! https:tcoYwAO2MES5G"";""PriyabrataT"""
"228;""RT @kanimozhi: Ts is exactly what Pappu &amp"";""prembhatt0286"""
"229;""RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization https:tco9NheK63TPg"";""AbleArcher7"""
"230;""RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization https:tco9NheK63TPg"";""sir_khujliwal"""
"231;""RT @DrGPradhan: 8This tweet of @minimathur BIBI explains why she is having a prob with #demonetization In first part she says she cant¸æçì†º"";""rajeshpandey85"""
"232;""RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization https:tco9NheK63TPg"";""prembhatt0286"""
"233;""RT @ShefVaidya: NO @MamtaOfficiaI will say this fire was caused because of #DeMonetization and @narendramodi is responsible! https:tco¸æçì†º"";""sainath_kits"""
"234;""RT @sandipsabharwal: Most people are with you @narendramodi on #DemonetizationPl run a poll on where citizens face most harassment in the¸æçì†º"";""anurag29"""
"235;""RT @JLLIndia: #Demonetizations Impact On the #India #Retail sector ReTales by Pankaj Renjhen "";""maitrishah2104"""
"236;""RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https:tcoUodwXdPMmG"";""Prasanna_Speaks"""
"237;""RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hardsÖ"";""halamalam"""
"238;""RT @aartic02: A World Economist is Rubbishing #Demonetization in India and mind it he doesnt have to score Brownie Points in Indian Politi¸æçì†º"";""sharadg287"""
"239;""RT @harshkkapoor: #DeMonetization survey results after 24 hours5Lacs opinionsAmazing response&amp"";""shivr31ravindra"""
"240;""RT @Hemant_80: Did you vote on #Demonetization on Modi survey app"";""Sajesh"""
"241;""RT @Hemant_80: Did you vote on #Demonetization on Modi survey app"";""wilsonmpaul"""
"242;""RT @ANI_news: Gurugram Haryana: Post office employees provide cash exchange to patients in hospitals #demonetization https:tcouGMxUP9¸æçì†º"";""imsanjeevthakur"""
"243;""RT @Hemant_80: Did you vote on #Demonetization on Modi survey app"";""journomanish"""
"244;""RT @DrGPradhan: 8This tweet of @minimathur BIBI explains why she is having a prob with #demonetization In first part she says she cant¸æçì†º"";""nilleo007"""
"245;""RT @Hemant_80: Did you vote on #Demonetization on Modi survey app"";""calamur"""
"246;""RT @Hemant_80: Did you vote on #Demonetization on Modi survey app"";""ikaveri"""
"247;""RT @aartic02: A World Economist is Rubbishing #Demonetization in India and mind it he doesnt have to score Brownie Points in Indian Politi¸æçì†º"";""aap_jehanabad"""
"248;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""ka979896"""
"249;""RT @Hemant_80: Did you vote on #Demonetization on Modi survey app"";""sareen_prashant"""
"250;""RT @harshkkapoor: #DeMonetization survey results after 24 hours5Lacs opinionsAmazing response&amp"";""somthakur001"""
"251;""RT @pGurus1: #Demonetization move of Modi"";""AlwaysProIndian"""
"252;""@YRDeshmukh Yes We should always rely on private psephologistsagencies Always reliable@realDonaldTrump can vouch for it#demonetization"";""DeepuBajrangi"""
"253;""RT @AmitDhiman_: #Demonetization is the 2nd word trending after #Intolerance Thanks Pappu Kejri Mamta #VishalJanSabha #KhulkeDulke #Ind¸æçì†º"";""vipan2u"""
"254;""RT @DrGPradhan: 8This tweet of @minimathur BIBI explains why she is having a prob with #demonetization In first part she says she cant¸æçì†º"";""Jaiiihinddd"""
"255;""RT @r_raghuraj: Today I saw 200 black money hoarders out of 125 crorestanding in ques outside Parliament against#Demonetization https:t¸æçì†º"";""sunilaol2305"""
"256;""RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization https:tco9NheK63TPg"";""ParthPa07241800"""
"257;""RT @SharmaKhemchand: 2day #namovolunteers had meeting with @malviyamit ji over #demonetization decided 2 expose opposition by#<U0938><U093E><U0930><U0947>_<U091A><U094B><U0930>_<U092E>¸æçì†º"";""KapilGurjarBJP"""
"258;""RT @DrGPradhan: 8This tweet of @minimathur BIBI explains why she is having a prob with #demonetization In first part she says she cant¸æçì†º"";""ChankyaBihar"""
"259;""RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hardsÖ"";""annatarajgowda"""
"260;""Exceptional response by the people in support of #Demonetization https:tcoAntAlYTwYO"";""siddromi"""
"261;""RT @DrGPradhan: 8This tweet of @minimathur BIBI explains why she is having a prob with #demonetization In first part she says she cant¸æçì†º"";""Girish8003"""
"262;""RT @tweepul: Even if youre 100% white money &amp"";""rrtwts"""
"263;""MrDustobin of TMC to release Mamta App world wideto look after #demonetization support @quizderek @Goldenthrust"";""Jain_Sahab2016"""
"264;""RT @DrGPradhan: 8This tweet of @minimathur BIBI explains why she is having a prob with #demonetization In first part she says she cant¸æçì†º"";""hasit108"""
"265;""RT @TalkOrTweets: #Demonetization Now affecting even the dumb rich who now have to use public transport https:tco8RW0WZat3o"";""brijwhiz"""
"266;""Cousin fired 27 staff today with a promise 2 rehire in 6 monthsSays no new orders no cash to pay them Heartbreaking#Demonetization"";""Vipul_88"""
"267;""I thought only black money holder wud hate demonetizationNo there r many we cal them by many names like C#% l#$ etc etc#demonetization"";""soaddictedto"""
"268;""@suraj_agarwal_ more bhakt abuse more Modi reduce #demonetization open pandora box everyone knows Modi has no brain everything go in drain"";""Mohitmsood"""
"269;""How can a #PM who cant even #control his #emotions #control an #entire #nation! #Demonetization #NotADefaulter #PMModi #NotProCongress! <ed><U00A0><U00BE><ed><U00B4><U0090><ed><U00A0><U00BD><ed><U00B8><U0092>"";""ANI_cdote"""
"270;""RT @DrGPradhan: 8This tweet of @minimathur BIBI explains why she is having a prob with #demonetization In first part she says she cant¸æçì†º"";""iVimalPandey"""
"271;""RT @Atheist_Krishna: The effect of #Demonetization !! https:tcoA8of7zh2f5"";""ankitvasta1"""
"272;""RT @DrGPradhan: 8This tweet of @minimathur BIBI explains why she is having a prob with #demonetization In first part she says she cant¸æçì†º"";""SPJ1810"""
"273;""RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp"";""yaajushi"""
"274;""RT @AAPVind: #Demonetization Is Disaster! @naam_pk"";""500Urvashi"""
"275;""RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hardsÖ"";""Sowmyareddyr"""
"276;""RT @DrGPradhan: 8This tweet of @minimathur BIBI explains why she is having a prob with #demonetization In first part she says she cant¸æçì†º"";""amareshskumar"""
"277;""RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp"";""sumit1221"""
"278;""RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is hurt by #Demonetization as the same has rendered USELESS <ed><U00A0><U00BD><ed><U00B1><U0089> acquired funds No wo¸æçì†º"";""MayTkt"""
"279;""RT @Punitspeaks: Survey result so far by @PMOIndia on #Demonetization 5 lakh response in 24 hrs 90% supports note ban #MeraDeshBadalRaha¸æçì†º"";""MihirBSR"""
"280;""RT @AAPVind: #Demonetization Is Disaster! @naam_pk"";""iHolyCow"""
"281;""RT @AAPVind: #Demonetization Is Disaster! @naam_pk"";""iTheTrollKiller"""
"282;""RT @AAPVind: #Demonetization Is Disaster! @naam_pk"";""Modi3rdClass"""
"283;""RT @AAPVind: #Demonetization Is Disaster! @naam_pk"";""KehKDsunga"""
"284;""RT @RoflGandhi_: No issues with #demonetization my maids son exchanged money in just 15 mins that too when she doesnt have a son and I¸æçì†º"";""viksbhatt"""
"285;""RT @AAPVind: #Demonetization Is Disaster! @naam_pk"";""Eagl3Eye_"""
"286;""RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization https:tco9NheK63TPg"";""legenddhananjay"""
"287;""@RajanAnandan would be interesting to look at this research again in light of #demonetization A real #blackswan!¸æçì†º https:tcocVUn1WF4IS"";""adisave"""
"288;""#Demonetization Is Disaster! @naam_pk"";""AAPVind"""
"289;""RT @Joydeep_911: Calling all Nationalists to joinWalk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas¸æçì†º"";""56perumal"""
"290;""RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization https:tco9NheK63TPg"";""itsmeAdii1221"""
"291;""RT @Hemant_80: Did you vote on #Demonetization on Modi survey app"";""dimwittedjoker"""
"292;""RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is hurt by #Demonetization as the same has rendered USELESS <ed><U00A0><U00BD><ed><U00B1><U0089> acquired funds No wo¸æçì†º"";""alokbehera"""
"293;""Things are very fast getting back to normal No long queues in Bhopal banks and ATMs anymore#DeMonetization"";""AmanTainguria22"""
"294;""@ArvindKejriwal @AamAadmiParty how you guys reached 8 lakh ghotala in #Demonetization process Pls explain the number @TimesNow"";""Devtech11"""
"295;""World is full of #smart #people#demonetization https:tcoJTLnZ8hD2d"";""balramkverma"""
"296;""RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp"";""irmanprakash"""
"297;""RT @mrpatel1954: #Demonetization has long term benefits Pain now is temporary Let us help #nation to make #India #corruption free"";""maniram50"""
"298;""RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp"";""_Proud_Indian_"""
